id,rectime,speaker,Speaker2,activity,segment_num,language,speech,n_speakers
20161,1729,ADF,ADULTS,conv,3,english,all,3
20161,6229,CHI,CHI,conv,4,english,all,1
20161,6229,MOT,ADULTS,conv,4,english,all,1
20161,4129,CHI,CHI,conv,5,english,all,1
20161,4129,MOT,ADULTS,conv,5,english,all,1
20161,10429,CHI,CHI,conv,7,english,all,1
20161,10429,MOT,ADULTS,conv,7,english,all,1
20166,10631,CHI,CHI,conv,13,english,all,1
20166,10631,MOT,ADULTS,conv,13,english,all,2
20166,10631,GFA,ADULTS,conv,13,english,all,2
20166,13931,CHI,CHI,conv,7,english,all,1
20166,13931,MOT,ADULTS,conv,7,english,all,2
20166,13931,GFA,ADULTS,conv,7,english,all,2
20166,24550,CHI,CHI,conv,8,english,all,1
20166,24550,MOT,ADULTS,conv,8,english,all,1
20166,2231,CHI,CHI,conv,9,english,all,1
20166,2231,MOT,ADULTS,conv,9,english,all,1
20167,11610,CHI,CHI,conv,12,english,all,1
20167,11610,FAT,ADULTS,conv,12,english,all,1
20167,18593,CHI,CHI,conv,19,english,all,1
20167,18593,FAT,ADULTS,conv,19,english,all,1
20167,4658,CHI,CHI,conv,5,english,all,1
20167,4658,MOT,ADULTS,conv,5,english,all,1
20167,5558,CHI,CHI,conv,8,english,all,1
20167,5558,MOT,ADULTS,conv,8,english,all,1
20169,4810,CHI,CHI,conv,10,english,all,1
20169,4810,MOT,ADULTS,conv,10,english,all,1
20169,310,CHI,CHI,conv,5,english,all,1
20169,310,MOT,ADULTS,conv,5,english,all,1
20169,40350,CHI,CHI,conv,7,english,all,1
20169,40350,MOT,ADULTS,conv,7,english,all,2
20169,40350,ADF,ADULTS,conv,7,english,all,2
20169,4210,CHI,CHI,conv,9,english,all,1
20169,4210,MOT,ADULTS,conv,9,english,all,1
20176,9027,CHI,CHI,conv,18,english,all,1
20176,9027,GMA,ADULTS,conv,18,english,all,1
20176,33027,CHI,CHI,conv,29,english,all,1
20176,33027,FAT,ADULTS,conv,29,english,all,1
20177,6674,CHI,CHI,conv,3,english,all,1
20177,6674,MOT,ADULTS,conv,3,english,all,2
20177,6674,GMA,ADULTS,conv,3,english,all,2
20177,25137,CHI,CHI,conv,4,english,all,1
20177,25137,MOT,ADULTS,conv,4,english,all,1
20177,29337,CHI,CHI,conv,6,english,all,1
20177,29337,MOT,ADULTS,conv,6,english,all,2
20177,29337,FAT,ADULTS,conv,6,english,all,2
20177,4874,CHI,CHI,conv,7,english,all,1
20177,4874,MOT,ADULTS,conv,7,english,all,1
20190,15561,CHI,CHI,conv,1,english,all,1
20190,15561,MOT,ADULTS,conv,1,english,all,1
20190,12861,CHI,CHI,conv,2,english,all,1
20190,12861,MOT,ADULTS,conv,2,english,all,1
20190,14061,CHI,CHI,conv,3,english,all,1
20190,14061,MOT,ADULTS,conv,3,english,all,1
20190,5162,MOT,ADULTS,conv,4,english,all,1
20190,26832,CHI,CHI,conv,5,english,all,1
20190,26832,MOT,ADULTS,conv,5,english,all,1
20191,13376,CHI,CHI,conv,1,english,all,1
20191,13376,MOT,ADULTS,conv,1,english,all,1
20191,24276,CHI,CHI,conv,2,english,all,1
20191,24276,MOT,ADULTS,conv,2,english,all,1
20191,14276,CHI,CHI,conv,4,english,all,1
20191,14276,MOT,ADULTS,conv,4,english,all,1
20191,10676,CHI,CHI,conv,5,english,all,1
20191,10676,MOT,ADULTS,conv,5,english,all,1
20191,11576,CHI,CHI,conv,7,english,all,1
20191,11576,MOT,ADULTS,conv,7,english,all,1
20191,26376,CHI,CHI,conv,8,english,all,1
20191,26376,MOT,ADULTS,conv,8,english,all,1
20192,24018,CHI,CHI,conv,1,english,all,1
20192,24018,MOT,ADULTS,conv,1,english,all,1
20192,9234,CHI,CHI,conv,20,english,all,1
20192,9234,MOT,ADULTS,conv,20,english,all,2
20192,9234,FAT,ADULTS,conv,20,english,all,2
20192,30438,CHI,CHI,conv,23,english,all,1
20192,30438,MOT,ADULTS,conv,23,english,all,2
20192,30438,ADF,ADULTS,conv,23,english,all,2
20192,38390,CHI,CHI,conv,4,english,all,1
20192,38390,MOT,ADULTS,conv,4,english,all,1
20200,26030,CHI,CHI,conv,1,english,all,1
20200,26030,MOT,ADULTS,conv,1,english,all,1
20200,9059,CHI,CHI,conv,3,english,all,1
20200,9059,MOT,ADULTS,conv,3,english,all,1
20200,10259,CHI,CHI,conv,5,english,all,1
20200,10259,MOT,ADULTS,conv,5,english,all,2
20200,10259,FAT,ADULTS,conv,5,english,all,2
20200,21530,CHI,CHI,conv,6,english,all,1
20200,21530,MOT,ADULTS,conv,6,english,all,2
20200,21530,FAT,ADULTS,conv,6,english,all,2
20203,36050,CHI,CHI,conv,10,english,all,1
20203,36050,MOT,ADULTS,conv,10,english,all,1
20203,18950,CHI,CHI,conv,3,english,all,1
20203,18950,MOT,ADULTS,conv,3,english,all,2
20203,18950,ADF,ADULTS,conv,3,english,all,2
20204,16783,CHI,CHI,conv,17,english,all,1
20204,16783,MOT,ADULTS,conv,17,english,all,2
20204,16783,FAT,ADULTS,conv,17,english,all,2
20204,10696,CHI,CHI,conv,7,english,all,1
20204,10696,MOT,ADULTS,conv,7,english,all,2
20204,10696,GMA,ADULTS,conv,7,english,all,2
20224,3841,CHI,CHI,conv,4,english,all,1
20224,3841,MOT,ADULTS,conv,4,english,all,2
20224,3841,FAT,ADULTS,conv,4,english,all,2
20224,8341,CHI,CHI,conv,5,english,all,1
20224,8341,MOT,ADULTS,conv,5,english,all,1
20224,15241,CHI,CHI,conv,6,english,all,1
20224,15241,MOT,ADULTS,conv,6,english,all,1
20224,40141,CHI,CHI,conv,7,english,all,1
20224,40141,MOT,ADULTS,conv,7,english,all,2
20224,40141,FAT,ADULTS,conv,7,english,all,2
20225,1741,CHI,CHI,conv,10,english,all,1
20225,1741,MOT,ADULTS,conv,10,english,all,1
20225,5341,CHI,CHI,conv,11,english,all,1
20225,5341,ADM,ADULTS,conv,11,english,all,1
20225,15241,CHI,CHI,conv,1,english,all,1
20225,15241,MOT,ADULTS,conv,1,english,all,2
20225,15241,ADM,ADULTS,conv,1,english,all,2
20225,6841,CHI,CHI,conv,3,english,all,1
20225,6841,MOT,ADULTS,conv,3,english,all,2
20225,6841,ADM,ADULTS,conv,3,english,all,2
20225,29941,CHI,CHI,conv,9,english,all,1
20225,29941,MOT,ADULTS,conv,9,english,all,1
20227,1515,CHI,CHI,conv,10,english,all,1
20227,1515,MOT,ADULTS,conv,10,english,all,1
20227,8725,CHI,CHI,conv,7,english,all,1
20227,8725,MOT,ADULTS,conv,7,english,all,2
20227,8725,FAT,ADULTS,conv,7,english,all,2
20227,17060,CHI,CHI,conv,8,english,all,1
20227,17060,MOT,ADULTS,conv,8,english,all,1
20233,32702,CHI,CHI,conv,22,english,all,1
20233,32702,MOT,ADULTS,conv,22,english,all,2
20233,32702,FAT,ADULTS,conv,22,english,all,2
20236,27928,CHI,CHI,conv,2,english,all,1
20236,27928,MOT,ADULTS,conv,2,english,all,2
20236,27928,GMA,ADULTS,conv,2,english,all,2
20236,30628,CHI,CHI,conv,8,english,all,1
20236,30628,MOT,ADULTS,conv,8,english,all,1
20242,5697,CHI,CHI,conv,3,english,all,1
20242,5697,MOT,ADULTS,conv,3,english,all,1
20242,597,CHI,CHI,conv,4,english,all,1
20242,597,MOT,ADULTS,conv,4,english,all,1
20242,12065,CHI,CHI,conv,5,english,all,1
20242,12065,MOT,ADULTS,conv,5,english,all,1
20251,26614,CHI,CHI,conv,2,english,all,1
20251,26614,FAT,ADULTS,conv,2,english,all,1
20251,20314,CHI,CHI,conv,4,english,all,1
20251,20314,FAT,ADULTS,conv,4,english,all,2
20251,20314,GMA,ADULTS,conv,4,english,all,2
20251,34620,CHI,CHI,conv,9,english,all,1
20251,34620,MOT,ADULTS,conv,9,english,all,1
20001,14342,CHI,CHI,routines,3,english,all,1
20001,14342,FAT,ADULTS,routines,3,english,all,1
20001,21242,CHI,CHI,routines,4,english,all,1
20001,21242,FAT,ADULTS,routines,4,english,all,1
20003,1723,CHI,CHI,routines,11,english,all,1
20003,1723,MOT,ADULTS,routines,11,english,all,1
20003,29734,CHI,CHI,routines,14,english,all,1
20003,29734,MOT,ADULTS,routines,14,english,all,2
20003,29734,FAT,ADULTS,routines,14,english,all,2
20003,823,CHI,CHI,routines,16,english,all,1
20003,823,MOT,ADULTS,routines,16,english,all,1
20003,5323,CHI,CHI,routines,19,english,all,1
20003,5323,MOT,ADULTS,routines,19,english,all,1
20034,21499,CHI,CHI,routines,2,english,all,1
20034,21499,MOT,ADULTS,routines,2,english,all,1
20034,16999,CHI,CHI,routines,6,english,all,1
20034,16999,MOT,ADULTS,routines,6,english,all,2
20034,16999,FAT,ADULTS,routines,6,english,all,2
20041,2190,CHI,CHI,routines,21,english,all,1
20041,2190,MOT,ADULTS,routines,21,english,all,1
20050,5620,CHI,CHI,routines,4,english,all,1
20050,5620,MOT,ADULTS,routines,4,english,all,1
20050,46720,CHI,CHI,routines,6,english,all,1
20050,46720,MOT,ADULTS,routines,6,english,all,2
20050,46720,GMA,ADULTS,routines,6,english,all,2
20071,108,CHI,CHI,routines,13,english,all,1
20071,108,MOT,ADULTS,routines,13,english,all,1
20071,56937,CHI,CHI,routines,2,english,all,1
20071,56937,MOT,ADULTS,routines,2,english,all,2
20071,56937,FAT,ADULTS,routines,2,english,all,2
20108,25796,CHI,CHI,routines,12,english,all,1
20108,25796,FAT,ADULTS,routines,12,english,all,1
20108,7796,CHI,CHI,routines,5,english,all,1
20108,7796,MOT,ADULTS,routines,5,english,all,2
20108,7796,FAT,ADULTS,routines,5,english,all,2
20112,17703,CHI,CHI,routines,1,english,all,1
20112,17703,FAT,ADULTS,routines,1,english,all,1
20112,23703,CHI,CHI,routines,4,english,all,1
20112,23703,FAT,ADULTS,routines,4,english,all,1
20113,17893,CHI,CHI,routines,2,english,all,1
20113,17893,FAT,ADULTS,routines,2,english,all,1
20113,6081,CHI,CHI,routines,9,english,all,1
20113,6081,MOT,ADULTS,routines,9,english,all,1
20114,2255,CHI,CHI,routines,11,english,all,1
20114,2255,GMA,ADULTS,routines,11,english,all,2
20114,2255,ADF,ADULTS,routines,11,english,all,2
20114,9455,CHI,CHI,routines,13,english,all,1
20114,9455,GMA,ADULTS,routines,13,english,all,2
20114,9455,ADF,ADULTS,routines,13,english,all,2
20114,34355,CHI,CHI,routines,6,english,all,1
20114,34355,GMA,ADULTS,routines,6,english,all,1
20114,7055,CHI,CHI,routines,7,english,all,1
20114,7055,GMA,ADULTS,routines,7,english,all,1
20114,7655,CHI,CHI,routines,8,english,all,1
20114,7655,GMA,ADULTS,routines,8,english,all,1
20117,3,CHI,CHI,routines,18,english,all,1
20117,3,MOT,ADULTS,routines,18,english,all,1
20117,20329,CHI,CHI,routines,31,english,all,1
20117,20329,FAT,ADULTS,routines,31,english,all,1
20121,19120,CHI,CHI,routines,9,english,all,1
20121,19120,MOT,ADULTS,routines,9,english,all,1
20122,17957,CHI,CHI,routines,2,english,all,1
20122,17957,MOT,ADULTS,routines,2,english,all,1
20122,10457,CHI,CHI,routines,4,english,all,1
20122,10457,MOT,ADULTS,routines,4,english,all,1
20127,6733,CHI,CHI,routines,11,english,all,1
20127,6733,ADF,ADULTS,routines,11,english,all,1
20127,0,CHI,CHI,routines,14,english,all,1
20127,0,ADF,ADULTS,routines,14,english,all,1
20127,46633,CHI,CHI,routines,8,english,all,1
20127,46633,ADF,ADULTS,routines,8,english,all,1
20128,35,CHI,CHI,routines,6,english,all,1
20128,35,MOT,ADULTS,routines,6,english,all,1
20129,36604,CHI,CHI,routines,34,english,all,1
20129,36604,FAT,ADULTS,routines,34,english,all,1
20132,41853,CHI,CHI,routines,4,english,all,1
20132,41853,MOT,ADULTS,routines,4,english,all,2
20132,41853,ADF,ADULTS,routines,4,english,all,2
20149,23373,CHI,CHI,routines,2,english,all,1
20149,23373,MOT,ADULTS,routines,2,english,all,3
20149,23373,GMA,ADULTS,routines,2,english,all,3
20149,23373,ADF,ADULTS,routines,2,english,all,3
20149,14421,CHI,CHI,routines,5,english,all,1
20149,14421,MOT,ADULTS,routines,5,english,all,1
20157,5429,CHI,CHI,routines,15,english,all,1
20157,5429,MOT,ADULTS,routines,15,english,all,2
20157,5429,GMA,ADULTS,routines,15,english,all,2
20157,5,CHI,CHI,routines,27,english,all,1
20157,5,MOT,ADULTS,routines,27,english,all,1
20157,582,CHI,CHI,routines,33,english,all,1
20157,582,MOT,ADULTS,routines,33,english,all,1
20161,10429,CHI,CHI,routines,7,english,all,1
20161,10429,MOT,ADULTS,routines,7,english,all,1
20166,9731,CHI,CHI,routines,11,english,all,1
20166,9731,MOT,ADULTS,routines,11,english,all,1
20166,10631,CHI,CHI,routines,13,english,all,1
20166,10631,MOT,ADULTS,routines,13,english,all,1
20166,2231,CHI,CHI,routines,9,english,all,1
20166,2231,MOT,ADULTS,routines,9,english,all,1
20167,19493,CHI,CHI,routines,10,english,all,1
20167,19493,FAT,ADULTS,routines,10,english,all,1
20167,11610,CHI,CHI,routines,12,english,all,1
20167,11610,FAT,ADULTS,routines,12,english,all,1
20169,14696,CHI,CHI,routines,3,english,all,1
20169,14696,MOT,ADULTS,routines,3,english,all,1
20169,310,CHI,CHI,routines,5,english,all,1
20169,310,MOT,ADULTS,routines,5,english,all,1
20176,33027,CHI,CHI,routines,29,english,all,1
20176,33027,FAT,ADULTS,routines,29,english,all,1
20176,15627,CHI,CHI,routines,33,english,all,1
20176,15627,MOT,ADULTS,routines,33,english,all,1
20177,11474,MOT,ADULTS,routines,1,english,all,1
20177,6674,CHI,CHI,routines,3,english,all,1
20177,6674,MOT,ADULTS,routines,3,english,all,1
20192,682,CHI,CHI,routines,24,english,all,1
20192,682,MOT,ADULTS,routines,24,english,all,1
20203,36050,CHI,CHI,routines,10,english,all,1
20203,36050,MOT,ADULTS,routines,10,english,all,1
20203,6950,CHI,CHI,routines,2,english,all,1
20203,6950,MOT,ADULTS,routines,2,english,all,1
20203,17150,CHI,CHI,routines,9,english,all,1
20203,17150,MOT,ADULTS,routines,9,english,all,1
20225,1741,CHI,CHI,routines,10,english,all,1
20225,1741,MOT,ADULTS,routines,10,english,all,1
20227,8725,MOT,ADULTS,routines,7,english,all,1
20236,3332,CHI,CHI,routines,4,english,all,1
20236,3332,MOT,ADULTS,routines,4,english,all,1
20242,597,CHI,CHI,routines,4,english,all,1
20242,597,MOT,ADULTS,routines,4,english,all,1
20242,9365,CHI,CHI,routines,6,english,all,1
20242,9365,MOT,ADULTS,routines,6,english,all,1
20251,20314,CHI,CHI,routines,4,english,all,1
20251,20314,FAT,ADULTS,routines,4,english,all,2
20251,20314,GMA,ADULTS,routines,4,english,all,2
20003,823,CHI,CHI,food,16,english,all,1
20003,823,MOT,ADULTS,food,16,english,all,1
20003,5323,MOT,ADULTS,food,19,english,all,1
20004,5169,CHI,CHI,food,13,english,all,1
20004,5169,MOT,ADULTS,food,13,english,all,2
20004,5169,ADF,ADULTS,food,13,english,all,2
20007,15191,CHI,CHI,food,15,english,all,1
20007,15191,MOT,ADULTS,food,15,english,all,1
20034,1056,CHI,CHI,food,10,english,all,1
20034,1056,MOT,ADULTS,food,10,english,all,1
20034,19399,CHI,CHI,food,3,english,all,1
20034,19399,MOT,ADULTS,food,3,english,all,1
20034,18199,CHI,CHI,food,4,english,all,1
20034,18199,MOT,ADULTS,food,4,english,all,1
20041,90,CHI,CHI,food,4,english,all,1
20041,90,MOT,ADULTS,food,4,english,all,1
20048,12618,CHI,CHI,food,2,english,all,1
20048,12618,MOT,ADULTS,food,2,english,all,2
20048,12618,ADF,ADULTS,food,2,english,all,2
20050,46720,CHI,CHI,food,6,english,all,1
20050,46720,MOT,ADULTS,food,6,english,all,2
20050,46720,GMA,ADULTS,food,6,english,all,2
20050,37720,CHI,CHI,food,7,english,all,1
20050,37720,GMA,ADULTS,food,7,english,all,2
20050,37720,GFA,ADULTS,food,7,english,all,2
20073,2019,CHI,CHI,food,1,english,all,1
20073,2019,FAT,ADULTS,food,1,english,all,2
20073,2019,GFA,ADULTS,food,1,english,all,2
20073,6218,CHI,CHI,food,2,english,all,1
20073,6218,MOT,ADULTS,food,2,english,all,3
20073,6218,GFA,ADULTS,food,2,english,all,3
20073,6218,GMA,ADULTS,food,2,english,all,3
20073,28999,CHI,CHI,food,5,english,all,1
20073,28999,MOT,ADULTS,food,5,english,all,2
20073,28999,FAT,ADULTS,food,5,english,all,2
20086,35722,CHI,CHI,food,13,english,all,1
20086,35722,MOT,ADULTS,food,13,english,all,4
20086,35722,FAT,ADULTS,food,13,english,all,4
20086,35722,GMA,ADULTS,food,13,english,all,4
20086,35722,GFA,ADULTS,food,13,english,all,4
20086,36322,CHI,CHI,food,6,english,all,1
20086,36322,MOT,ADULTS,food,6,english,all,4
20086,36322,FAT,ADULTS,food,6,english,all,4
20086,36322,GMA,ADULTS,food,6,english,all,4
20086,36322,GFA,ADULTS,food,6,english,all,4
20108,27296,CHI,CHI,food,1,english,all,1
20108,27296,MOT,ADULTS,food,1,english,all,2
20108,27296,FAT,ADULTS,food,1,english,all,2
20108,7796,CHI,CHI,food,5,english,all,1
20108,7796,MOT,ADULTS,food,5,english,all,1
20112,19503,CHI,CHI,food,6,english,all,1
20112,19503,FAT,ADULTS,food,6,english,all,1
20113,14481,CHI,CHI,food,11,english,all,1
20113,14481,MOT,ADULTS,food,11,english,all,2
20113,14481,FAT,ADULTS,food,11,english,all,2
20117,3,CHI,CHI,food,18,english,all,1
20117,3,MOT,ADULTS,food,18,english,all,1
20121,24820,CHI,CHI,food,7,english,all,1
20121,24820,MOT,ADULTS,food,7,english,all,1
20127,6733,CHI,CHI,food,11,english,all,1
20127,6733,ADF,ADULTS,food,11,english,all,1
20127,0,CHI,CHI,food,14,english,all,1
20127,0,ADF,ADULTS,food,14,english,all,1
20127,5533,CHI,CHI,food,15,english,all,1
20127,5533,ADF,ADULTS,food,15,english,all,1
20128,36935,CHI,CHI,food,4,english,all,1
20128,36935,MOT,ADULTS,food,4,english,all,1
20128,15335,CHI,CHI,food,8,english,all,1
20128,15335,MOT,ADULTS,food,8,english,all,1
20132,41853,CHI,CHI,food,4,english,all,1
20132,41853,MOT,ADULTS,food,4,english,all,1
20132,39453,CHI,CHI,food,5,english,all,1
20132,39453,ADM,ADULTS,food,5,english,all,1
20132,38853,CHI,CHI,food,7,english,all,1
20132,38853,MOT,ADULTS,food,7,english,all,3
20132,38853,ADF,ADULTS,food,7,english,all,3
20132,38853,ADM,ADULTS,food,7,english,all,3
20161,1729,CHI,CHI,food,3,english,all,1
20161,1729,MOT,ADULTS,food,3,english,all,2
20161,1729,FAT,ADULTS,food,3,english,all,2
20161,6229,CHI,CHI,food,4,english,all,1
20161,6229,MOT,ADULTS,food,4,english,all,1
20161,1129,CHI,CHI,food,6,english,all,1
20161,1129,MOT,ADULTS,food,6,english,all,2
20161,1129,FAT,ADULTS,food,6,english,all,2
20167,19493,CHI,CHI,food,10,english,all,1
20167,19493,FAT,ADULTS,food,10,english,all,1
20167,11610,CHI,CHI,food,12,english,all,1
20167,11610,FAT,ADULTS,food,12,english,all,1
20167,18593,CHI,CHI,food,19,english,all,1
20167,18593,FAT,ADULTS,food,19,english,all,1
20169,40350,CHI,CHI,food,7,english,all,1
20169,40350,MOT,ADULTS,food,7,english,all,3
20169,40350,FAT,ADULTS,food,7,english,all,3
20169,40350,ADF,ADULTS,food,7,english,all,3
20176,15627,CHI,CHI,food,33,english,all,1
20176,15627,MOT,ADULTS,food,33,english,all,1
20190,12861,CHI,CHI,food,2,english,all,1
20190,12861,MOT,ADULTS,food,2,english,all,1
20192,682,CHI,CHI,food,24,english,all,1
20192,682,MOT,ADULTS,food,24,english,all,1
20192,38390,CHI,CHI,food,4,english,all,1
20192,38390,MOT,ADULTS,food,4,english,all,1
20203,6950,CHI,CHI,food,2,english,all,1
20203,6950,MOT,ADULTS,food,2,english,all,1
20203,46250,CHI,CHI,food,7,english,all,1
20203,46250,MOT,ADULTS,food,7,english,all,2
20203,46250,ADF,ADULTS,food,7,english,all,2
20204,20083,CHI,CHI,food,20,english,all,1
20204,20083,FAT,ADULTS,food,20,english,all,1
20224,18841,CHI,CHI,food,2,english,all,1
20224,18841,MOT,ADULTS,food,2,english,all,1
20224,3841,CHI,CHI,food,4,english,all,1
20224,3841,MOT,ADULTS,food,4,english,all,1
20225,15241,CHI,CHI,food,1,english,all,1
20225,15241,ADM,ADULTS,food,1,english,all,1
20225,32341,CHI,CHI,food,2,english,all,1
20225,32341,MOT,ADULTS,food,2,english,all,1
20225,6841,CHI,CHI,food,3,english,all,1
20225,6841,MOT,ADULTS,food,3,english,all,1
20225,29941,CHI,CHI,food,9,english,all,1
20225,29941,MOT,ADULTS,food,9,english,all,1
20227,1515,CHI,CHI,food,10,english,all,1
20227,1515,MOT,ADULTS,food,10,english,all,1
20227,16460,CHI,CHI,food,11,english,all,1
20227,16460,MOT,ADULTS,food,11,english,all,2
20227,16460,FAT,ADULTS,food,11,english,all,2
20227,6645,CHI,CHI,food,2,english,all,1
20227,6645,MOT,ADULTS,food,2,english,all,2
20227,6645,FAT,ADULTS,food,2,english,all,2
20227,8725,CHI,CHI,food,7,english,all,1
20227,8725,MOT,ADULTS,food,7,english,all,2
20227,8725,FAT,ADULTS,food,7,english,all,2
20227,17060,CHI,CHI,food,8,english,all,1
20227,17060,MOT,ADULTS,food,8,english,all,1
20227,10711,CHI,CHI,food,9,english,all,1
20227,10711,MOT,ADULTS,food,9,english,all,2
20227,10711,FAT,ADULTS,food,9,english,all,2
20233,40202,CHI,CHI,food,8,english,all,1
20233,40202,MOT,ADULTS,food,8,english,all,3
20233,40202,GMA,ADULTS,food,8,english,all,3
20233,40202,GFA,ADULTS,food,8,english,all,3
20236,632,CHI,CHI,food,3,english,all,1
20236,632,MOT,ADULTS,food,3,english,all,1
20236,9932,CHI,CHI,food,6,english,all,1
20236,9932,MOT,ADULTS,food,6,english,all,1
20236,29428,CHI,CHI,food,7,english,all,1
20236,29428,MOT,ADULTS,food,7,english,all,1
20242,9365,CHI,CHI,food,6,english,all,1
20242,9365,MOT,ADULTS,food,6,english,all,1
20001,15242,CHI,CHI,ac,2,english,all,1
20001,15242,FAT,ADULTS,ac,2,english,all,1
20001,14342,CHI,CHI,ac,3,english,all,1
20001,14342,GMA,ADULTS,ac,3,english,all,4
20001,14342,MOT,ADULTS,ac,3,english,all,4
20001,14342,FAT,ADULTS,ac,3,english,all,4
20001,14342,GFA,ADULTS,ac,3,english,all,4
20001,21242,CHI,CHI,ac,4,english,all,1
20001,21242,MOT,ADULTS,ac,4,english,all,3
20001,21242,FAT,ADULTS,ac,4,english,all,3
20001,21242,ADF,ADULTS,ac,4,english,all,3
20001,15842,CHI,CHI,ac,7,english,all,1
20001,15842,FAT,ADULTS,ac,7,english,all,2
20001,15842,GMA,ADULTS,ac,7,english,all,2
20001,8942,CHI,CHI,ac,8,english,all,1
20001,8942,MOT,ADULTS,ac,8,english,all,3
20001,8942,GMA,ADULTS,ac,8,english,all,3
20001,8942,GFA,ADULTS,ac,8,english,all,3
20003,11923,MOT,ADULTS,ac,12,english,all,1
20003,29734,MOT,ADULTS,ac,14,english,all,2
20003,29734,FAT,ADULTS,ac,14,english,all,2
20003,31360,CHI,CHI,ac,15,english,all,1
20003,31360,MOT,ADULTS,ac,15,english,all,1
20003,5323,CHI,CHI,ac,19,english,all,1
20003,5323,MOT,ADULTS,ac,19,english,all,1
20004,12055,CHI,CHI,ac,10,english,all,1
20004,12055,MOT,ADULTS,ac,10,english,all,3
20004,12055,FAT,ADULTS,ac,10,english,all,3
20004,12055,ADF,ADULTS,ac,10,english,all,3
20004,5769,CHI,CHI,ac,11,english,all,1
20004,5769,MOT,ADULTS,ac,11,english,all,2
20004,5769,ADF,ADULTS,ac,11,english,all,2
20004,5169,CHI,CHI,ac,13,english,all,1
20004,5169,MOT,ADULTS,ac,13,english,all,2
20004,5169,ADF,ADULTS,ac,13,english,all,2
20004,8169,CHI,CHI,ac,4,english,all,1
20004,8169,ADF,ADULTS,ac,4,english,all,1
20004,12655,CHI,CHI,ac,7,english,all,1
20004,12655,ADM,ADULTS,ac,7,english,all,2
20004,12655,ADF,ADULTS,ac,7,english,all,2
20004,6969,CHI,CHI,ac,9,english,all,1
20004,6969,ADF,ADULTS,ac,9,english,all,1
20007,8978,CHI,CHI,ac,13,english,all,1
20007,8978,MOT,ADULTS,ac,13,english,all,1
20007,7905,CHI,CHI,ac,14,english,all,1
20007,7905,MOT,ADULTS,ac,14,english,all,3
20007,7905,FAT,ADULTS,ac,14,english,all,3
20007,7905,ADM,ADULTS,ac,14,english,all,3
20007,15191,CHI,CHI,ac,15,english,all,1
20007,15191,MOT,ADULTS,ac,15,english,all,4
20007,15191,FAT,ADULTS,ac,15,english,all,4
20007,15191,ADM,ADULTS,ac,15,english,all,4
20007,15191,ADF,ADULTS,ac,15,english,all,4
20007,6705,CHI,CHI,ac,17,english,all,1
20007,6705,MOT,ADULTS,ac,17,english,all,3
20007,6705,FAT,ADULTS,ac,17,english,all,3
20007,6705,ADM,ADULTS,ac,17,english,all,3
20007,17891,CHI,CHI,ac,20,english,all,1
20007,17891,MOT,ADULTS,ac,20,english,all,2
20007,17891,ADF,ADULTS,ac,20,english,all,2
20007,13563,CHI,CHI,ac,22,english,all,1
20007,13563,FAT,ADULTS,ac,22,english,all,3
20007,13563,ADM,ADULTS,ac,22,english,all,3
20007,13563,ADF,ADULTS,ac,22,english,all,3
20034,21499,CHI,CHI,ac,2,english,all,1
20034,21499,MOT,ADULTS,ac,2,english,all,2
20034,21499,FAT,ADULTS,ac,2,english,all,2
20034,18199,CHI,CHI,ac,4,english,all,1
20034,18199,MOT,ADULTS,ac,4,english,all,2
20034,18199,FAT,ADULTS,ac,4,english,all,2
